url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,96,32
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,4,4
/ErnakovichLab/dada2_ernakovichlab/issues/21,3,3
/ErnakovichLab/dada2_ernakovichlab/forks,3,1
/ErnakovichLab/dada2_ernakovichlab/issues,2,2
/ErnakovichLab/dada2_ernakovichlab/stargazers,2,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats,2,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab,2,1
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise/slurm,2,1
/ErnakovichLab/dada2_ernakovichlab/blob/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report/report.pdf,1,1
