url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,57,12
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab,9,1
/ErnakovichLab/dada2_ernakovichlab/blob/main/R/06_remove_chimeras_assign_taxonomy_dada2_tutorial_16S.R,8,1
/ErnakovichLab/dada2_ernakovichlab/tree/main/R,5,2
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats,5,1
/ErnakovichLab/dada2_ernakovichlab/blob/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report/report.pdf,4,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report,4,1
/ErnakovichLab/dada2_ernakovichlab/tree/main/.github/workflows,4,1
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,2,2
/ErnakovichLab/dada2_ernakovichlab/blob/main/.github/workflows/github-repo-stats.yml,2,1
