referrer,views_total,views_unique
Google,14,11
github.com,11,4
Bing,4,2
edepot.wur.nl,2,2
DuckDuckGo,1,1
ecosia.org,1,1
forum.qiime2.org,1,1
statics.teams.cdn.office.net,1,1
