url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,78,33
/ErnakovichLab/dada2_ernakovichlab/tree/main/dada2_tutorial_16S_all_files/figure-gfm,15,6
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab,8,2
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report,8,2
/ErnakovichLab/dada2_ernakovichlab/tree/main/R,7,2
/ErnakovichLab/dada2_ernakovichlab/blob/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report/report.pdf,6,2
/ErnakovichLab/dada2_ernakovichlab/blob/main/R/01_pre-process_dada2_tutorial_16S.R,6,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab,4,2
/ErnakovichLab/dada2_ernakovichlab/issues/13,3,2
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats,3,2
