url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,39,10
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,32,5
/ErnakovichLab/dada2_ernakovichlab/issues,21,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab,9,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report,7,1
/ErnakovichLab/dada2_ernakovichlab/blob/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report/report.pdf,6,1
/ErnakovichLab/dada2_ernakovichlab/tree/main/.github/workflows,6,1
/ErnakovichLab/dada2_ernakovichlab/issues/10,4,1
/ErnakovichLab/dada2_ernakovichlab/issues/14,4,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats,4,1
