url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,36,20
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,3,3
/ErnakovichLab/dada2_ernakovichlab/issues/13,2,1
