time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-08 00:00:00+00:00,1,1,2.0,2.0
2023-09-09 00:00:00+00:00,1,1,,
2023-09-10 00:00:00+00:00,1,1,,
2023-09-11 00:00:00+00:00,2,2,10.0,3.0
2023-09-12 00:00:00+00:00,2,2,34.0,2.0
2023-09-13 00:00:00+00:00,6,3,7.0,3.0
2023-09-14 00:00:00+00:00,4,2,4.0,1.0
2023-09-15 00:00:00+00:00,2,2,5.0,2.0
2023-09-16 00:00:00+00:00,6,2,1.0,1.0
2023-09-17 00:00:00+00:00,6,4,1.0,1.0
2023-09-18 00:00:00+00:00,4,3,21.0,3.0
2023-09-19 00:00:00+00:00,1,1,19.0,5.0
2023-09-20 00:00:00+00:00,1,1,11.0,5.0
2023-09-21 00:00:00+00:00,1,1,4.0,1.0
