url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,64,45
/ErnakovichLab/dada2_ernakovichlab/tree/main,6,3
/ErnakovichLab/dada2_ernakovichlab/tree/main/R,3,3
/ErnakovichLab/dada2_ernakovichlab/tree/main/dada2_tutorial_16S_all_files/figure-gfm,3,2
/ErnakovichLab/dada2_ernakovichlab/blob/main/dada2_tutorial_16S_all.md,2,2
/ErnakovichLab/dada2_ernakovichlab/tree/main/.github/workflows,2,2
/ErnakovichLab/dada2_ernakovichlab/tree/main/dada2_tutorial_16S_all_files,2,2
/ErnakovichLab/dada2_ernakovichlab/blob/main/CITATION.cff,2,1
/ErnakovichLab/dada2_ernakovichlab/blob/main/.github/workflows/github-repo-stats.yml,1,1
/ErnakovichLab/dada2_ernakovichlab/blob/main/LICENSE.md,1,1
