time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-06 00:00:00+00:00,1.0,1.0,9,8
2024-03-07 00:00:00+00:00,1.0,1.0,6,6
2024-03-08 00:00:00+00:00,2.0,2.0,7,4
2024-03-09 00:00:00+00:00,2.0,2.0,7,4
2024-03-10 00:00:00+00:00,1.0,1.0,1,1
2024-03-11 00:00:00+00:00,2.0,2.0,6,5
2024-03-12 00:00:00+00:00,1.0,1.0,55,7
2024-03-13 00:00:00+00:00,1.0,1.0,25,4
2024-03-14 00:00:00+00:00,1.0,1.0,26,7
2024-03-15 00:00:00+00:00,1.0,1.0,7,7
2024-03-16 00:00:00+00:00,1.0,1.0,1,1
2024-03-17 00:00:00+00:00,1.0,1.0,2,2
2024-03-18 00:00:00+00:00,2.0,2.0,24,7
2024-03-19 00:00:00+00:00,,,32,5
