url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,46,11
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,24,7
/ErnakovichLab/dada2_ernakovichlab/issues,19,2
/ErnakovichLab/dada2_ernakovichlab/blob/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report/report.pdf,8,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab/latest-report,8,1
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats/ErnakovichLab/dada2_ernakovichlab,7,1
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise/R,5,3
/ErnakovichLab/dada2_ernakovichlab/tree/github-repo-stats,5,1
/ErnakovichLab/dada2_ernakovichlab/tree/main/.github/workflows,4,1
/ErnakovichLab/dada2_ernakovichlab/tree/main/R,4,1
