url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,31,12
/ErnakovichLab/dada2_ernakovichlab/issues,1,1
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,1,1
