url_path,views_total,views_unique
/ErnakovichLab/dada2_ernakovichlab,18,14
/ErnakovichLab/dada2_ernakovichlab/issues/21,3,3
/ErnakovichLab/dada2_ernakovichlab/commit/cdbbedb0d1c3fab16b0b9c26fbcc26e483803928,1,1
/ErnakovichLab/dada2_ernakovichlab/tree/split_for_premise,1,1
